SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
158978,9606.ENSP00000226218 (pp) 9606.ENSP00000391826,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000391826,False,pp,0.916,,0.0,0.0,0.0,0.104,0.292,0.0,0.879
159491,9606.ENSP00000346839 (pp) 9606.ENSP00000449404,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000449404,False,pp,0.518,,0.0,0.0,0.0,0.062,0.045,0.0,0.506
159488,9606.ENSP00000344479 (pp) 9606.ENSP00000347684,pp,9606.ENSP00000344479 (pp) 9606.ENSP00000347684,False,pp,0.717,,0.0,0.0,0.0,0.0,0.0,0.0,0.717
159494,9606.ENSP00000346839 (pp) 9606.ENSP00000415786,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000415786,False,pp,0.53,,0.0,0.0,0.0,0.156,0.0,0.0,0.466
158981,9606.ENSP00000226218 (pp) 9606.ENSP00000346839,pp,9606.ENSP00000226218 (pp) 9606.ENSP00000346839,False,pp,0.999,,0.0,0.0,0.0,0.067,0.0,0.0,0.999
159497,9606.ENSP00000346839 (pp) 9606.ENSP00000410294,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000410294,False,pp,0.581,,0.0,0.0,0.0,0.0,0.0,0.0,0.581
158990,9606.ENSP00000232219 (pp) 9606.ENSP00000480439,pp,9606.ENSP00000232219 (pp) 9606.ENSP00000480439,False,pp,0.512,,0.0,0.0,0.0,0.054,0.045,0.0,0.504
159503,9606.ENSP00000346839 (pp) 9606.ENSP00000385636,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000385636,False,pp,0.673,,0.0,0.0,0.0,0.086,0.049,0.0,0.655
159506,9606.ENSP00000346839 (pp) 9606.ENSP00000391826,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000391826,False,pp,0.694,,0.0,0.0,0.0,0.142,0.0,0.0,0.659
158996,9606.ENSP00000232219 (pp) 9606.ENSP00000249750,pp,9606.ENSP00000232219 (pp) 9606.ENSP00000249750,False,pp,0.581,,0.0,0.0,0.0,0.052,0.0,0.0,0.576
159509,9606.ENSP00000346839 (pp) 9606.ENSP00000355896,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000355896,False,pp,0.829,,0.0,0.0,0.0,0.109,0.0,0.0,0.816
159002,9606.ENSP00000232219 (pp) 9606.ENSP00000456609,pp,9606.ENSP00000232219 (pp) 9606.ENSP00000456609,False,pp,0.979,,0.0,0.0,0.0,0.098,0.0,0.5,0.959
159515,9606.ENSP00000346839 (pp) 9606.ENSP00000368104,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000368104,False,pp,0.902,,0.0,0.0,0.0,0.08,0.0,0.0,0.898
159512,9606.ENSP00000346839 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000379140,False,pp,0.884,,0.0,0.0,0.0,0.112,0.292,0.0,0.831
159518,9606.ENSP00000346839 (pp) 9606.ENSP00000370473,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000370473,False,pp,0.967,,0.0,0.0,0.0,0.211,0.51,0.0,0.923
159008,9606.ENSP00000240328 (pp) 9606.ENSP00000495061,pp,9606.ENSP00000240328 (pp) 9606.ENSP00000495061,False,pp,0.503,,0.0,0.0,0.0,0.083,0.054,0.0,0.473
159521,9606.ENSP00000346839 (pp) 9606.ENSP00000416330,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000416330,False,pp,0.995,,0.0,0.0,0.0,0.237,0.298,0.0,0.993
159014,9606.ENSP00000240328 (pp) 9606.ENSP00000372170,pp,9606.ENSP00000240328 (pp) 9606.ENSP00000372170,False,pp,0.508,,0.0,0.0,0.0,0.142,0.057,0.0,0.441
159527,9606.ENSP00000347684 (pp) 9606.ENSP00000372170,pp,9606.ENSP00000347684 (pp) 9606.ENSP00000372170,False,pp,0.537,,0.0,0.0,0.0,0.0,0.071,0.0,0.522
159524,9606.ENSP00000346839 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000346839 (pp) 9606.ENSP00000398632,False,pp,0.999,,0.0,0.0,0.0,0.073,0.292,0.9,0.996
159530,9606.ENSP00000347684 (pp) 9606.ENSP00000403644,pp,9606.ENSP00000347684 (pp) 9606.ENSP00000403644,False,pp,0.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.6
159017,9606.ENSP00000240328 (pp) 9606.ENSP00000297261,pp,9606.ENSP00000240328 (pp) 9606.ENSP00000297261,False,pp,0.514,,0.0,0.0,0.0,0.06,0.071,0.0,0.488
159023,9606.ENSP00000240328 (pp) 9606.ENSP00000265340,pp,9606.ENSP00000240328 (pp) 9606.ENSP00000265340,False,pp,0.571,,0.0,0.0,0.0,0.059,0.054,0.0,0.557
159026,9606.ENSP00000240328 (pp) 9606.ENSP00000368104,pp,9606.ENSP00000240328 (pp) 9606.ENSP00000368104,False,pp,0.626,,0.0,0.0,0.0,0.05,0.071,0.0,0.611
159539,9606.ENSP00000355896 (pp) 9606.ENSP00000398632,pp,9606.ENSP00000355896 (pp) 9606.ENSP00000398632,False,pp,0.509,,0.0,0.0,0.0,0.095,0.0,0.0,0.48
159536,9606.ENSP00000351142 (pp) 9606.ENSP00000360973,pp,9606.ENSP00000351142 (pp) 9606.ENSP00000360973,False,pp,0.517,,0.0,0.0,0.0,0.067,0.0,0.5,0.047
159542,9606.ENSP00000355896 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000355896 (pp) 9606.ENSP00000379140,False,pp,0.512,,0.0,0.0,0.0,0.054,0.0,0.0,0.506
159035,9606.ENSP00000244537 (pp) 9606.ENSP00000482546,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000482546,False,pp,0.561,,0.0,0.0,0.0,0.067,0.06,0.5,0.116
159545,9606.ENSP00000355896 (pp) 9606.ENSP00000410294,pp,9606.ENSP00000355896 (pp) 9606.ENSP00000410294,False,pp,0.582,,0.0,0.0,0.0,0.044,0.063,0.0,0.57
159548,9606.ENSP00000355896 (pp) 9606.ENSP00000368104,pp,9606.ENSP00000355896 (pp) 9606.ENSP00000368104,False,pp,0.722,,0.0,0.0,0.0,0.066,0.393,0.0,0.549
159041,9606.ENSP00000244537 (pp) 9606.ENSP00000378199,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000378199,False,pp,0.571,,0.0,0.0,0.0,0.074,0.06,0.5,0.129
159047,9606.ENSP00000244537 (pp) 9606.ENSP00000244573,pp,9606.ENSP00000244537 (pp) 9606.ENSP00000244573,False,pp,0.578,,0.0,0.0,0.0,0.188,0.278,0.0,0.337
159557,9606.ENSP00000358765 (pp) 9606.ENSP00000387075,pp,9606.ENSP00000358765 (pp) 9606.ENSP00000387075,False,pp,0.507,,0.0,0.0,0.0,0.0,0.0,0.0,0.507
159560,9606.ENSP00000360973 (pp) 9606.ENSP00000379140,pp,9606.ENSP00000360973 (pp) 9606.ENSP00000379140,False,pp,0.574,,0.0,0.0,0.0,0.0,0.046,0.5,0.18
