SUID,shared name,shared interaction,name,selected,interaction,stringdb::score,stringdb::interspecies,stringdb::neighborhood,stringdb::fusion,stringdb::cooccurrence,stringdb::coexpression,stringdb::experiments,stringdb::databases,stringdb::textmining
170471,9606.ENSP00000259915 (pp) 9606.ENSP00000331040,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000331040,False,pp,0.614,,0.0,0.0,0.0,0.088,0.0,0.0,0.595
170981,9606.ENSP00000328547 (pp) 9606.ENSP00000430432,pp,9606.ENSP00000328547 (pp) 9606.ENSP00000430432,False,pp,0.994,,0.0,0.0,0.0,0.089,0.518,0.8,0.946
170987,9606.ENSP00000329170 (pp) 9606.ENSP00000375921,pp,9606.ENSP00000329170 (pp) 9606.ENSP00000375921,False,pp,0.65,,0.0,0.0,0.0,0.144,0.3,0.0,0.463
170984,9606.ENSP00000329170 (pp) 9606.ENSP00000357206,pp,9606.ENSP00000329170 (pp) 9606.ENSP00000357206,False,pp,0.584,,0.0,0.0,0.0,0.072,0.0,0.0,0.571
170990,9606.ENSP00000329170 (pp) 9606.ENSP00000349723,pp,9606.ENSP00000329170 (pp) 9606.ENSP00000349723,False,pp,0.672,,0.0,0.0,0.0,0.06,0.053,0.0,0.661
170477,9606.ENSP00000259915 (pp) 9606.ENSP00000366144,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000366144,False,pp,0.618,,0.0,0.0,0.0,0.0,0.345,0.0,0.44
170480,9606.ENSP00000259915 (pp) 9606.ENSP00000430432,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000430432,False,pp,0.692,,0.0,0.0,0.0,0.067,0.19,0.0,0.626
170993,9606.ENSP00000329170 (pp) 9606.ENSP00000331040,pp,9606.ENSP00000329170 (pp) 9606.ENSP00000331040,False,pp,0.699,,0.0,0.0,0.0,0.15,0.0,0.0,0.66
170486,9606.ENSP00000259915 (pp) 9606.ENSP00000338157,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000338157,False,pp,0.698,,0.0,0.0,0.0,0.0,0.066,0.0,0.69
170999,9606.ENSP00000329170 (pp) 9606.ENSP00000330218,pp,9606.ENSP00000329170 (pp) 9606.ENSP00000330218,False,pp,0.736,,0.0,0.0,0.0,0.175,0.132,0.0,0.661
170996,9606.ENSP00000329170 (pp) 9606.ENSP00000355718,pp,9606.ENSP00000329170 (pp) 9606.ENSP00000355718,False,pp,0.722,,0.0,0.0,0.0,0.061,0.053,0.0,0.713
170489,9606.ENSP00000259915 (pp) 9606.ENSP00000288135,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000288135,False,pp,0.707,,0.0,0.0,0.0,0.0,0.0,0.0,0.707
170492,9606.ENSP00000259915 (pp) 9606.ENSP00000320147,pp,9606.ENSP00000259915 (pp) 9606.ENSP00000320147,False,pp,0.736,,0.0,0.0,0.0,0.099,0.296,0.0,0.617
171005,9606.ENSP00000329794 (pp) 9606.ENSP00000361728,pp,9606.ENSP00000329794 (pp) 9606.ENSP00000361728,False,pp,0.897,,0.0,0.0,0.0,0.055,0.0,0.0,0.896
