ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0021695	cerebellar cortex development	50	0.4446593265722778	1.7608992490762196	0.0026048802617729344	0.021380250406474923	0.015497360681691105	3068	tags=36%, list=17%, signal=30%	SKOR2/RORA/KLHL1/B4GALT2/NEUROD2/CLP1/SEZ6/GRID2/TUBA1A/COQ8B/MAP2K1/FAIM2/TRNP1/CEND1/MTPN/LHX5/LHX1/TTLL1
GO:0050777	negative regulation of immune response	126	-0.3669003555546138	-1.5283078905997758	0.00260988439592075	0.021380250406474923	0.015497360681691105	3142	tags=29%, list=18%, signal=24%	SERPINB9/HLA-E/CEP63/TRIM21/INPP5D/PLK2/AHR/SERPING1/SVEP1/FOXJ1/LYAR/TNFAIP3/STAT2/METTL3/A2M/ATG12/IFI16/NLRC5/NMI/ALOX15/PRKDC/RC3H2/HLA-A/SAMHD1/HLA-F/PARP14/ADAR/GIGYF2/DHX58/HLA-B/USP18/RC3H1/OAS3/CD55/ISG15/OAS1
GO:0045814	negative regulation of gene expression, epigenetic	105	-0.3901633819476667	-1.5840393331435936	0.0026275187499472416	0.021437062568757752	0.015538540675061859	3055	tags=30%, list=17%, signal=25%	HAT1/TASOR/MBD2/UHRF1/ATF7IP2/RB1/ZNFX1/ATF7IP/DNMT1/DNMT3A/KDM5A/SMARCA5/HELLS/SMCHD1/IFI16/KMT2D/POLE3/RESF1/BAZ1A/BRCA1/UBR2/TRIP12/TASOR2/HDAC9/MPHOSPH8/RIF1/ATRX/SUZ12/TEX15/LHX2/TPR/MYC
GO:1904888	cranial skeletal system development	55	-0.46753500533393566	-1.709354160922915	0.002691072163644206	0.021794727303360215	0.01579779205378178	3745	tags=44%, list=21%, signal=34%	SMAD2/FOXN3/IFT140/NEUROG1/TGFB3/SIX4/PAX5/MMP16/RIC1/MTHFD1/TGFBR2/CEP55/MMP14/GLI3/CTNNB1/EXT1/RDH10/BMP4/SETD2/PRRX1/NIPBL/PDGFRA/FGFR2/NOG
GO:2000146	negative regulation of cell motility	244	-0.32061129554193246	-1.447006909231751	0.002713799279971334	0.02193221176390773	0.015897446933061735	3488	tags=27%, list=20%, signal=22%	ADAMTS9/DRD2/RAP2A/CXCL12/SRGAP2/SCAI/TAFA5/KRIT1/DUSP1/DLC1/RECK/NF1/APOE/RIN3/RGN/ARID4A/MAPK15/PTPRU/PTGER4/RHOB/EMILIN1/THBS1/WNT4/ABHD2/NFE2L2/CD74/NAV3/VCL/ANGPT2/NHERF1/GJA1/CCN3/FOXO3/MIA3/TPM1/PLCB1/ADARB1/ROBO1/OSBPL8/FBLN1/CLDN3/ARID4B/EPPK1/PTPRJ/KANK1/GREM1/SERPINF1/BMP4/BMPR1A/GTPBP4/WASL/TRIB1/ADTRP/EMILIN2/CCDC125/SYNJ2BP/SLIT2/GATA3/SP100/MITF/KLF4/STK26/SULF1/BST2/NOG
GO:0007492	endoderm development	64	-0.4395644871220318	-1.6500748456123824	0.0028632922950888704	0.022731559297815052	0.016476849737400757	5563	tags=58%, list=32%, signal=40%	VTN/ITGB5/COL4A2/LEO1/NOTCH1/SSBP3/ITGAV/HMGA2/LAMB3/LAMC1/INHBA/COL11A1/SMAD2/APELA/EPB41L5/DUSP1/LAMB1/RTF1/ONECUT1/COL6A1/MMP2/TNRC6A/LAMA3/COL8A1/COL5A1/COL12A1/COL7A1/FN1/MMP14/CTNNB1/EXT1/BMP4/BMPR1A/SETD2/KIF16B/BPTF/NOG
GO:0051383	kinetochore organization	21	-0.6145763304432215	-1.8186585634556003	0.0028800928914202288	0.02278313196039401	0.016514231907305523	3881	tags=62%, list=22%, signal=48%	CENPH/CENPK/NDC80/KNTC1/SUGT1/DLGAP5/CENPC/CENPW/SENP6/SMC2/CENPE/SMC4/CENPF
GO:0001756	somitogenesis	48	-0.4799604760946676	-1.7162515885729144	0.002888335667932213	0.022807536292136155	0.01653192125724359	2087	tags=31%, list=12%, signal=28%	MIB1/AXIN2/XRCC2/WNT5A/WNT3A/LEF1/LRP6/SEMA3C/PRKDC/NKD1/BMPR1A/COBL/MEOX1/ATM/TP53
GO:0070269	pyroptosis	19	-0.6165834585118307	-1.783584402923415	0.0029231507585677076	0.023038587204744436	0.01669939728116518	1697	tags=32%, list=10%, signal=29%	GBP3/CASP6/GBP2/MAP3K20/GBP1/IFI27
GO:0034109	homotypic cell-cell adhesion	69	-0.4379325404485081	-1.6616290285309594	0.002928015831991491	0.023038587204744436	0.01669939728116518	3901	tags=36%, list=22%, signal=28%	PLAUR/TUBB1/PIK3CB/MYL12A/ANK3/JAK1/PTPRU/FLNA/EMILIN1/CSRP1/MYL9/CTNNA3/DSC2/TLN1/VCL/WNT3A/DSP/MMRN1/PRKCQ/MYH9/PKP2/EMILIN2/PDGFRA/PRKCA/DSG2
GO:0042438	melanin biosynthetic process	20	-0.6144707950335523	-1.797067009419564	0.0034529728788327526	0.026012003526743495	0.018854662272116438	2601	tags=40%, list=15%, signal=34%	SLC24A5/DCT/WNT5A/APPL1/OCA2/CDH3/PMEL/TYRP1
