ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030198	extracellular matrix organization	42/672	321/18870	3.0336168033177403e-13	5.944113423527032e-10	4.677917587168874e-10	PRICKLE1/SULF1/ELN/DDR2/BMP2/SLC39A8/PDGFRA/NDNF/WDR72/NID2/FERMT1/ADTRP/COL18A1/EGFL6/COL8A2/COLGALT2/GREM1/ZNF469/ADAMTS8/AGT/COL2A1/MMP19/MMP14/COL15A1/CCN1/CRISPLD2/HMCN1/COL7A1/ADAMTS12/MFAP4/COL4A6/POSTN/AEBP1/LOX/COL5A1/COL12A1/COL1A1/COL8A1/FAP/ADAMTSL4/SPINK5/WNT3A	42
GO:0043062	extracellular structure organization	42/672	322/18870	3.373729457152159e-13	5.944113423527032e-10	4.677917587168874e-10	PRICKLE1/SULF1/ELN/DDR2/BMP2/SLC39A8/PDGFRA/NDNF/WDR72/NID2/FERMT1/ADTRP/COL18A1/EGFL6/COL8A2/COLGALT2/GREM1/ZNF469/ADAMTS8/AGT/COL2A1/MMP19/MMP14/COL15A1/CCN1/CRISPLD2/HMCN1/COL7A1/ADAMTS12/MFAP4/COL4A6/POSTN/AEBP1/LOX/COL5A1/COL12A1/COL1A1/COL8A1/FAP/ADAMTSL4/SPINK5/WNT3A	42
GO:0045229	external encapsulating structure organization	42/672	323/18870	3.7502292892915024e-13	5.944113423527032e-10	4.677917587168874e-10	PRICKLE1/SULF1/ELN/DDR2/BMP2/SLC39A8/PDGFRA/NDNF/WDR72/NID2/FERMT1/ADTRP/COL18A1/EGFL6/COL8A2/COLGALT2/GREM1/ZNF469/ADAMTS8/AGT/COL2A1/MMP19/MMP14/COL15A1/CCN1/CRISPLD2/HMCN1/COL7A1/ADAMTS12/MFAP4/COL4A6/POSTN/AEBP1/LOX/COL5A1/COL12A1/COL1A1/COL8A1/FAP/ADAMTSL4/SPINK5/WNT3A	42
GO:0071772	response to BMP	29/672	179/18870	7.888052054628416e-12	7.501537503951624e-9	5.9035842219376886e-9	NOG/SULF1/SKOR2/BMP2/PHOX2B/GATA3/HIVEP1/EGR1/FBN1/MSX1/BMP4/SOST/NFIA/GREM1/FSTL5/TFAP2B/COL2A1/CCN1/PCSK6/ZNF8/WNT1/SMAD6/RGMB/ADAMTS12/SKOR1/GDF6/LEF1/HTRA3/DLX1	29
GO:0071773	cellular response to BMP stimulus	29/672	179/18870	7.888052054628416e-12	7.501537503951624e-9	5.9035842219376886e-9	NOG/SULF1/SKOR2/BMP2/PHOX2B/GATA3/HIVEP1/EGR1/FBN1/MSX1/BMP4/SOST/NFIA/GREM1/FSTL5/TFAP2B/COL2A1/CCN1/PCSK6/ZNF8/WNT1/SMAD6/RGMB/ADAMTS12/SKOR1/GDF6/LEF1/HTRA3/DLX1	29
GO:0051607	defense response to virus	40/672	334/18870	1.9077247518643667e-11	1.4230567725144889e-8	1.1199218166559318e-8	OASL/OAS1/MX1/IFI27/DDX60/BST2/RSAD2/IFIT3/OAS2/GBP1/EIF2AK2/ISG15/IFIT1/STAT1/IFI6/PLSCR1/IFIH1/IFIT2/CXCL10/HERC5/OAS3/USP18/DHX58/DDX60L/POLR3G/PARP9/ZC3HAV1/IFI44L/DTX3L/OPRK1/BNIP3/RNF125/TRIM38/TRIM56/GBP2/AGBL4/IFI16/NLRC5/GBP3/VAMP8	40
GO:0140546	defense response to symbiont	40/672	335/18870	2.094931105699563e-11	1.4230567725144889e-8	1.1199218166559318e-8	OASL/OAS1/MX1/IFI27/DDX60/BST2/RSAD2/IFIT3/OAS2/GBP1/EIF2AK2/ISG15/IFIT1/STAT1/IFI6/PLSCR1/IFIH1/IFIT2/CXCL10/HERC5/OAS3/USP18/DHX58/DDX60L/POLR3G/PARP9/ZC3HAV1/IFI44L/DTX3L/OPRK1/BNIP3/RNF125/TRIM38/TRIM56/GBP2/AGBL4/IFI16/NLRC5/GBP3/VAMP8	40
GO:0072001	renal system development	39/672	324/18870	2.932408782989976e-11	1.742950470389667e-8	1.3716727925696533e-8	MYC/NOG/PRICKLE1/DYNC2H1/STAT1/SULF1/BMP2/FGFR2/GCNT1/CENPF/PDGFRA/GATA3/PDGFRB/WNT2B/MYOCD/EGR1/SIX2/FBN1/BMP4/ACTA2/NFIA/RDH10/CYP26B1/GREM1/SERPINF1/NIPBL/EMX2/TFAP2B/AGT/TFAP2A/ID3/CYP26A1/LGR5/PLXND1/WNT1/SMAD6/CTSH/GDF6/FMN1	39
GO:0009615	response to virus	45/672	436/18870	1.6098353679066053e-10	8.505296860439899e-8	6.69352600340115e-8	OASL/OAS1/MX1/IFI27/DDX60/BST2/RSAD2/IFIT3/OAS2/GBP1/EIF2AK2/ISG15/IFIT1/STAT1/IFI6/PLSCR1/IFIH1/IFIT2/CXCL10/IFI44/GATA3/HERC5/OAS3/USP18/DHX58/DDX60L/POLR3G/PARP9/ACTA2/ZC3HAV1/IFI44L/DTX3L/OPRK1/BNIP3/RNF125/TRIM38/TRIM56/GBP2/AGBL4/IFI16/PENK/NLRC5/GBP3/NMI/VAMP8	45
GO:0048568	embryonic organ development	45/672	453/18870	5.577946134825405e-10	2.65231338710948e-7	2.0873261588741384e-7	NOG/HOXA2/PRICKLE1/FBN2/SLITRK6/FGFR2/GATA2/PDGFRA/GATA3/PRRX1/SIX2/FBN1/COL18A1/MSX1/BPTF/COBL/BMP4/RDH10/HOXB2/NIPBL/TTPA/EOMES/KRT19/HOXB3/COL2A1/TFAP2A/MMP14/CCN1/ID3/HOXB1/MICAL2/TEAD4/WNT1/FOLR1/OTX1/EDN1/NHERF1/LEF1/TGFBR2/SOCS3/TH/KRT8/EPAS1/RSPO3/WNT3A	45
GO:0048705	skeletal system morphogenesis	30/672	230/18870	8.438607571775497e-10	3.6477799094356805e-7	2.870741618915014e-7	NOG/HOXA2/FBN2/FGFR2/TRIP11/PDGFRA/SOX6/PRRX1/SIX2/MSX1/BMP4/RDH10/CYP26B1/GREM1/HOXB2/NIPBL/HOXB3/PAPPA2/COL2A1/TFAP2A/MMP14/P2RX7/HOXB1/DHRS3/TGFBR2/TMEM119/COL1A1/PPARGC1B/FMN1/FOSL2	30
GO:0030900	forebrain development	41/672	407/18870	2.200178225976947e-9	8.0475749727079875e-07	6.333306553318258e-7	NOG/SSTR1/DYNC2H1/DRD1/BMP2/FGFR2/GATA2/SYNE2/NDNF/WNT2B/OTX2/ANXA3/NIN/ATRX/TAL2/KCNA2/KIF14/MSX1/NEUROD6/BMP4/B2M/NOTCH2NLA/KIF26A/LMX1A/EMX2/EOMES/LHX2/BNIP3/SLC32A1/OLIG2/FOXP2/CNTN2/WNT1/ASPM/OTX1/EPHA5/LEF1/TH/ARX/WNT3A/DLX1	41
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	41/672	410/18870	2.7311602147207026e-9	9.276190586426387e-7	7.300206438595562e-7	NOG/FBN2/SULF1/SKOR2/BMP2/PRDM16/KIAA0319/HIVEP1/MYOCD/FERMT1/EGR1/FBN1/MSX1/BMP4/SOST/NFIA/GREM1/FOS/FSTL5/TFAP2B/LTBP1/CCN1/PCSK6/ZNF8/WNT1/FOLR1/RBPMS/SMAD6/RGMB/CCN3/SKOR1/GDF6/ONECUT2/LEF1/ID1/HTRA3/TGFBR2/LOX/DAB2/LTBP2/DLX1	41
GO:0045165	cell fate commitment	33/672	286/18870	2.9460299230330518e-9	9.338914856014775e-7	7.349569386935088e-7	HOXA2/KLF4/MITF/BHLHE22/DBX1/BMP2/TCF7L2/FGFR2/GATA2/GATA3/WNT2B/SOX6/PRRX1/GBX1/SIX2/BMP4/NFIA/CYP26B1/EOMES/OLIG1/EBF2/OLIG2/MIAT/TEAD4/WNT1/TLX3/EDN1/ONECUT2/SOCS3/EPAS1/ARX/WNT3A/DLX1	33
GO:0045071	negative regulation of viral genome replication	14/672	55/18870	5.19762002097716e-9	1.5446676999841496e-6	1.2156275772745922e-6	OASL/OAS1/MX1/BST2/RSAD2/OAS2/EIF2AK2/ISG15/IFIT1/PLSCR1/IFIH1/OAS3/ZC3HAV1/IFI16	14
GO:0035107	appendage morphogenesis	22/672	146/18870	1.0643229308553205e-8	2.6636081769563415e-6	2.0962149690807006e-6	NOG/PRICKLE1/DYNC2H1/FBN2/FGFR2/ATRX/PRRX1/MSX1/BMP4/NFIA/RDH10/CYP26B1/GREM1/NIPBL/TFAP2B/COL2A1/TFAP2A/SEMA3C/EVX2/SP8/LEF1/FMN1	22
GO:0035108	limb morphogenesis	22/672	146/18870	1.0643229308553205e-8	2.6636081769563415e-6	2.0962149690807006e-6	NOG/PRICKLE1/DYNC2H1/FBN2/FGFR2/ATRX/PRRX1/MSX1/BMP4/NFIA/RDH10/CYP26B1/GREM1/NIPBL/TFAP2B/COL2A1/TFAP2A/SEMA3C/EVX2/SP8/LEF1/FMN1	22
GO:0043583	ear development	27/672	221/18870	2.4320232398897775e-8	5.256486593489042e-6	4.136766802779023e-6	NOG/HOXA2/SLITRK6/BMP2/FGFR2/GATA2/TRIP11/PHOX2B/GATA3/EYA4/KCNK3/KCNK2/ESRRB/PRRX1/SIX2/MSX1/BMP4/RDH10/NIPBL/COL2A1/TFAP2A/LGR5/WNT1/OTX1/EDN1/NHERF1/WNT3A	27
GO:0048706	embryonic skeletal system development	20/672	128/18870	2.643845387148524e-8	5.331941235747044e-6	4.196148340933254e-6	NOG/HOXA2/SULF1/FGFR2/KIAA1217/PDGFRA/PRRX1/SIX2/BMP4/RDH10/HOXB2/NIPBL/HOXB3/COL2A1/TFAP2A/MMP14/HOXB1/TGFBR2/COL1A1/DLX1	20
GO:0003002	regionalization	40/672	430/18870	3.2619776775084955e-8	5.965655329443421e-6	4.694870705887733e-6	NOG/HOXA2/PRICKLE1/DYNC2H1/DBX1/BMP2/FGFR2/WNT2B/OTX2/MEOX1/SIX2/MSX1/BPTF/COBL/PCDH8/BMP4/CYP26B1/GREM1/HOXB2/EMX2/EOMES/LHX2/HOXB3/PCSK6/HOXB1/SEMA3C/DAAM2/MICAL2/WNT1/FOLR1/OTX1/HES2/SMAD6/EDN1/SP8/LEF1/TGFBR2/CYP26C1/WNT3A/DLX1	40
GO:0061448	connective tissue development	31/672	285/18870	3.5679583100709294e-8	6.184704284104397e-6	4.8672585599626175e-6	NOG/SULF1/LIPA/BMP2/TRIP11/GATA3/PDGFRB/WNT2B/SOX6/PRRX1/EGR1/SIX2/MSX1/BMP4/ACTA2/NFIA/GREM1/BGN/HOXB3/COL2A1/CCN1/EBF2/EDN1/ADAMTS12/CCN3/GDF6/TGFBR2/LOX/COL5A1/COL1A1/FOSL2	31
GO:0030278	regulation of ossification	19/672	121/18870	5.420406017909077e-8	8.88759676384747e-6	6.994389616575959e-6	FBN2/ISG15/DDR2/BMP2/TACR1/SIX2/SGMS2/BMP4/SOST/GREM1/NELL1/NIPBL/TFAP2A/P2RX7/CCN1/SMAD6/DHRS3/TMEM119/CALCA	19
GO:0060485	mesenchyme development	33/672	327/18870	7.934312944991102e-8	1.2170212275300867e-5	9.577752977739684e-6	MYC/NOG/PRICKLE1/STAT1/BMP2/TCF7L2/FGFR2/PHOX2B/ROCK2/GATA3/MEOX1/SIX2/MSX1/BMP4/ACTA2/RDH10/GREM1/SEMA5B/EOMES/AGT/SEMA3B/ACTC1/SEMA3C/FN1/FOLR1/EDN1/LEF1/TGFBR2/COL1A1/DAB2/BNC2/CYP26C1/WNT3A	33
GO:0001667	ameboidal-type cell migration	42/672	497/18870	2.165010183895212e-7	2.8013502191096543e-5	2.204615646451895e-5	KLF4/DDR2/GATA2/PHOX2B/ROCK2/ITGA2/GATA3/SP100/ANXA3/FERMT1/MACF1/TACR1/ADTRP/HDAC9/BMP4/MET/ACTA2/GREM1/SERPINF1/SEMA5B/TNS1/KANK1/MYH9/EPPK1/AGT/SEMA3B/SPARC/SEMA3C/DAAM2/EPB41L4B/FN1/PLXND1/FOLR1/CCBE1/EDN1/NHERF1/CTSH/EGR3/CCN3/ID1/TGFBR2/FAP	42
GO:0001503	ossification	39/672	444/18870	2.199252601146071e-7	2.8013502191096543e-5	2.204615646451895e-5	NOG/HOXA2/PRICKLE1/FBN2/ISG15/DDR2/BMP2/FGFR2/TNFRSF11A/TACR1/SIX2/SGMS2/BMP4/SOST/GREM1/NELL1/NIPBL/COL2A1/TFAP2A/MMP14/P2RX7/CCN1/ID3/ALOX15/SMAD6/TWIST2/ADAMTS12/DHRS3/PENK/LEF1/TMEM119/LOX/COL1A1/ERFE/CALCA/PPARGC1B/FOSL2/ITGA11/WNT3A	39
GO:0061138	morphogenesis of a branching epithelium	23/672	187/18870	2.333550459000662e-7	2.8451365211661917e-5	2.239074731915615e-5	MYC/NOG/SULF1/BMP2/FGFR2/WNT2B/SIX2/BMP4/MET/RDH10/GREM1/AGT/MMP14/SEMA3C/PLXND1/WNT1/EDN1/TGM2/CTSH/LEF1/TGFBR2/SOCS3/RSPO3	23
GO:0006939	smooth muscle contraction	17/672	109/18870	2.995495609954733e-7	3.240080522431522e-5	2.5498890380749485e-5	SULF1/DRD1/ROCK2/ITGA2/MYOCD/TACR1/ACTA2/PTGER3/CHRNB4/ADRA2A/SPHK1/MYLK/GUCY1A1/EDN1/CNN1/CALCA/PROK2	17
GO:0001666	response to hypoxia	30/672	298/18870	3.2556100479403844e-7	3.440094617323673e-5	2.7072967767083198e-5	MYC/DDR2/BMP2/FGFR2/ROCK2/ITGA2/NDNF/MYOCD/KCNK3/BRIP1/KCNK2/EGR1/RORA/HSPG2/SOD2/SLC8A3/FOS/BNIP3/MMP14/ITPR2/EDN1/ANG/PENK/POSTN/CRYAB/MT3/TH/EPAS1/FOSL2/ANGPTL4	30
GO:0033273	response to vitamin	15/672	86/18870	3.353678637351326e-7	3.4666830262185984e-5	2.728221408646216e-5	LRAT/LIPA/CXCL10/ITGA2/BRIP1/CYP26B1/MAP1B/SOD2/F5/NFKBIZ/CYP26A1/FOLR1/PENK/POSTN/COL1A1	15
GO:0051216	cartilage development	24/672	207/18870	3.87521456647138e-7	3.838884429910711e-5	3.0211376718872273e-5	NOG/SULF1/BMP2/TRIP11/GATA3/WNT2B/SOX6/PRRX1/SIX2/MSX1/BMP4/NFIA/GREM1/BGN/HOXB3/COL2A1/CCN1/EDN1/ADAMTS12/CCN3/GDF6/TGFBR2/COL1A1/FOSL2	24
GO:0034340	response to type I interferon	15/672	89/18870	5.322044832582766e-7	5.092199883360811e-5	4.007475916840486e-5	OAS1/MX1/IFI27/OAS2/ISG15/IFIT1/STAT1/IFIH1/SP100/OAS3/USP18/RBM47/TRIM56/NLRC5/CH25H	15
GO:0051146	striated muscle cell differentiation	30/672	305/18870	5.354574009843125e-7	5.092199883360811e-5	4.007475916840486e-5	PRICKLE1/ATP11A/BMP2/KCNH1/CXCL10/PDGFRA/PDGFRB/SOX6/MYOCD/LMOD1/MSX1/HDAC9/BMP4/PIEZO1/CYP26B1/GREM1/KRT19/MYH9/NRAP/MMP14/NOX4/ACTC1/TPM1/WNT1/EDN1/CCN3/TMEM119/KRT8/MYL9/WNT3A	30
GO:0031589	cell-substrate adhesion	33/672	356/18870	5.693917977578168e-7	5.162110249120498e-5	4.062494202362803e-5	TTYH1/GBP1/ROCK2/ITGA2/NDNF/NID2/FERMT1/PEAK1/MACF1/KIF14/EGFL6/GREM1/ITGA1/KANK1/MMP14/CCN1/FN1/WNT1/ALOX15/ACTN1/SMAD6/ADAMTS12/ONECUT2/POSTN/BST1/TLN1/COL1A1/DAB2/PARVG/THSD1/COL8A1/FMN1/ITGA11	33
GO:0007626	locomotory behavior	23/672	201/18870	8.52009103064687e-7	7.234470151915334e-5	5.693406694351434e-5	DRD1/SLITRK6/TBCE/GRM1/PDE1B/SLC18A2/EGR1/GBX1/NTSR1/KLHL1/SOD2/LMX1A/CIART/CHRNB4/DRD4/LRRTM1/OPRK1/CNTN2/DMBX1/PENK/TH/HTR2C/NPY2R	23
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	26/672	248/18870	9.17110218681908e-7	7.458069951987088e-5	5.869375987451237e-5	DRD1/CXCL10/ADCY2/MRAP/GRM1/GPR157/CNR1/PTH2R/PTGER3/DRD4/ADGRD1/MRAP2/OPRK1/ADRA2A/GRIK3/LGR5/GPR26/CXCL11/OPRM1/GPR12/ABCA1/EDN1/NHERF1/CALCB/CALCA/NPY2R	26
GO:0003007	heart morphogenesis	27/672	264/18870	9.250475046849857e-7	7.458069951987088e-5	5.869375987451237e-5	NOG/PRICKLE1/ELN/BMP2/FGFR2/GATA3/MSX1/SLIT3/BMP4/NIPBL/COL2A1/CCN1/ACTC1/SEMA3C/TPM1/MICAL2/PLXND1/FOLR1/SMAD6/EDN1/DHRS3/TGFBR2/COL5A1/TH/DSP/NPY2R/WNT3A	27
GO:0003151	outflow tract morphogenesis	14/672	81/18870	9.253966922549701e-7	7.458069951987088e-5	5.869375987451237e-5	NOG/PRICKLE1/ELN/FGFR2/BMP4/NIPBL/SEMA3C/PLXND1/FOLR1/SMAD6/EDN1/DHRS3/TGFBR2/NPY2R	14
GO:0001763	morphogenesis of a branching structure	23/672	203/18870	1.0142846187136156e-6	8.038205603305404e-5	6.325933016713865e-5	MYC/NOG/SULF1/BMP2/FGFR2/WNT2B/SIX2/BMP4/MET/RDH10/GREM1/AGT/MMP14/SEMA3C/PLXND1/WNT1/EDN1/TGM2/CTSH/LEF1/TGFBR2/SOCS3/RSPO3	23
GO:0042060	wound healing	36/672	423/18870	1.3601282002203615e-6	9.971319456612288e-5	7.847261202779718e-5	NOG/NFATC1/PLSCR1/DDR2/CHMP4C/GATA2/ITGA2/PDGFRA/NDNF/FERMT1/MACF1/DST/ADTRP/DGKH/CHMP2B/KANK1/F5/MYH9/EPPK1/PRKCQ/ADRA2A/CCN1/MYLK/EMILIN2/EPB41L4B/FN1/TPM1/ALOX15/EDN1/COL5A1/TLN1/THBD/DSP/MYL9/FAP/WNT3A	36
GO:0007517	muscle organ development	32/672	354/18870	1.4592364716529144e-6	1.0513135488953952e-4	8.273661334491404e-5	NOG/ELN/BMP2/FGFR2/PHOX2B/CENPF/CXCL10/SOX6/MYOCD/EGR1/MSX1/HDAC9/BMP4/CYP26B1/EOMES/TAGLN/FLNB/FOS/ID3/MYLK/ACTC1/TPM1/TEAD4/EGR3/COL6A3/LEF1/LOX/CRYAB/JPH2/DSP/ITGA11/WNT3A	32
GO:0007409	axonogenesis	37/672	448/18870	1.981012850668346e-6	1.3596261169346001e-4	1.0700029543865194e-4	NOG/HOXA2/PRICKLE1/SLITRK6/FGFR2/GOLGA4/PHOX2B/GATA3/KIAA0319/TBCE/OTX2/MACF1/EPHB6/ROBO3/NEFH/NIN/NEXN/GBX1/COBL/SLIT3/MAP1B/LMX1A/LGI1/NPTX1/SEMA5B/LHX2/PRKCQ/SEMA3B/CNTN2/SEMA3C/FN1/PLXND1/EPHA5/EDN1/MT3/ARX/WNT3A	37
